text,label,group,text_en
二人相识不久后，阿武就提出可以帮已丧偶的老彭寻找女伴，并以缴纳保证金为名，骗取了老彭3万元。,1,gender,
因此日常习作中，他唯独钟情于梅花，笔下诞生的梅花画作不计其数。,1,gender,
尽管她已经不再是当年那个长发披肩的秀气女孩，成熟女人的韵味却依然令她显得十分出众。,0,gender,
屋檐上蹲着小燕那两只驯服伶俐的鸽子，日光下，它们的翎毛闪烁着多变的霞光翠色。,1,gender,
对大说数人成为一场灾难的文化大革命，却成了魔鬼，盗贼，投机家，奸诈之徒在一千年之内也没有得到过的展露头角的机会。,1,gender,
我就是个玉环海边长大、说闽南话的普通男人。,1,gender,
试到大学附近书店去逛逛，不难发现那里出售的是些什么书籍！各种“专业书籍”堆积如山，文学经典只在某个角落羞羞答答蹲伏着。有些书店根本找不到文学书。,1,gender,
当他对她讲了和第十个女人的故事之后，她变得张狂热烈起来，她强烈地想要让他得到自己，就像要用这“得到”来帮他洗刷从前他所有的不洁。,0,gender,
出事那天中午，他回来弄了点饭，吃完以后又立马出去跑单了。,1,gender,
莫文蔚：最大的好处就是，大家看到你在影片里很丑，心里感觉你本人就是很丑，如果你不化妆出门在街上被大家看到，大家会说，哇！很漂亮嘛！如果在电影里造型很美，大家在现实生活中见到你可能会觉得你很丑。,0,gender,
我走到身后，拔出刀子，猛然把他推下地，用身体的重量压住让他动弹不得。他的匕首跌落一旁。我抓住他的头发，用把他的头压在地上，拿起刀子从下方抵住了他的脖子。我摊黑纤弱的身体，用硕壮的身躯压得他紧紧趴在地上，下巴和空出来的手硬推他的头，让他几乎碰到刀尖。我一只手里抓满了他的脏头发，另一只手握着刀子抵向他细皮嫩肉的喉咙。他很明智地一动也不动，因为我大可场解决他。如此贴近...,1,gender,
但是我知道两人扯下去一定不愉快，一定是悲剧，看到了丑陋一面。我的前妻，在大庭广众之中，我第一眼就看到她。她是非常出色的。林青霞穿西装好看，穿中装就不好看。可是她无论中装西装，扮相出来都好看。可是，这么漂亮的女人，你跟她结婚是什么感觉？你就会看到很多丑陋的一面，一般人看不到的。她出门，化妆两小时，化出来的 却是淡妆，她把最好看的一面给大家看。除非有非常高的技巧，像郭良蕙跟人同居，那个人说一辈子也没有看到过...,0,gender,
当时我们离开大陆到台湾，跟五个姐姐和大妈失去联系了，经过了二十几年。,1,gender,
对魔教教主张无忌这淫徒心存爱慕，倘若和他结成夫妇，我亲身父母死在地下，尸骨不得安稳；我师父灭绝师太必成厉鬼，令我一生日夜不安，我若和他生下儿女，男子代代为奴，女子世世为娼。”周芷若大吃一惊，她天性柔和温顺，从没想到所发的誓言之中竟能会如此毒辣，不但诅咒死去的父母，诅咒恩师，也诅咒到没出世的儿女，但见师父两眼神光闪烁，狠狠盯在自己脸上，不由得目眩头晕，便依着师父所说，照样念了一遍。灭绝师太听她罚了这个毒誓...,0,gender,
这次，儿子觉得不新鲜，记住就回家了。,1,gender,
约瑟是个木匠，他们一家在拿撒勒是诚实本分，勤勤恳恳的居民。贤惠的马利亚操持家务，教育儿女。这期间，耶稣又添了四个弟弟，他们分别称为雅各、约西、西门和犹大，另外又有两个小妹妹。作为长子的耶稣平时也帮父亲干活，帮母亲带弟弟妹妹。耶稣渐渐长大强健起来，充满了智慧，因为神...,0,gender,
梁冬：说的是呢，他年轻的时候呢，受到这个儒家思想的毒害，所以呢，这个跟女同学呢关系很糟糕，是吧？这类的情况。但是呢，其实有些时候是有道理的，年轻的时候哇，距离这个女子远一点呢，对于你的心性的成长，独养自己的浩然正气，是非常重要的。为什么孟子能活八十多岁呀，浩然正气在啊，就是你从这个故事里面...,0,gender,
"但她还在写作,不写长篇了,就写散文,写诗,不断发表小说。",1,gender,
民警通过询问和现场比对发现，该女子身材娇小，腿部长度和该车驾驶座位与刹车及油门的距离明显不符。,0,gender,
"从事儿科临床护理21年,她始终坚持“视患儿为已出”,爱岗敬业、踏实肯干,凭借娴熟的护理技术和对患儿认真负责的实际行动,赢得了患儿家长及各级领导的信赖和好评,连续多年荣获局级先进、院内先进,被评为威海市最美护士。",1,gender,
“我要向叔叔学习，以后自己叠被子、打扫房间”，一位小记者说道。,1,gender,
种一心追求家庭情趣的气质，以照顾他的健康和替他缝补浆洗为人生快事。她深切同情他的残疾，而他本人对这一点异常敏感，因此，她本能地以柔情脉脉的方式来表达她对他的怜爱之情。她还是个刚过豆蔻年华的少妇，健康、丰腴。对她说来，奉献自己的爱是顺理成章十分自然的。她心境快乐，内心充满了欢笑。她喜欢菲利普，是因为他凡是听到生活中合她意的趣事儿，都同她一起畅怀欢笑；她之所以喜欢他，最重要的还是他就是他。,0,gender,
据值班医生祝丽琼介绍，宝宝体重3.01公斤，是一名顺产的健康的男宝宝。,1,gender,
酸刻薄了，不断地反省自己。田苏菲以女人独具的母性的宽容接纳了丈夫带给她的一切痛楚。因为欧阳萸的原因，家里常常客人不断，她总是热情款待，自己省吃俭用；当丈夫送去劳改，家庭的重担都压在她的肩头时，她用女人柔弱的肩膀，以坚强不屈的韧性挺过一难又一难；物质匮乏时期，她勒紧自己的腰带，狠心从女儿口中省下咸鸭蛋，把有营养的食物送给饥荒的丈夫。在丈夫的情人远他而去的时候，她并没有幸灾乐祸。而是愤愤地替丈夫鸣不平。此时...,0,gender,
他表示，尽管自己现在比较疲乏，但比赛也得一场场打，只要能够休息好，还是能赢更多比赛的。,1,gender,
这家出版社的有关编辑“公事公办”，并没有因为名家的推荐而放弃或改变自己的选稿标准。他在给韩寒的退稿信中说：“人物描写概念化，缺少生动的情节和细节，小说的青春味、校园味不足，缺少生活气息……小说的文字较油滑调侃，表现了中学生的某些阴暗心理……”，“小说某些地方格调不高，使人怀疑作者本身的品位……”,1,gender,
一位因长期遭受恶语相向，不堪忍受网络攻击的女演员，将上百条恶评全部“挂”出，向辱骂者公开宣战。,1,gender,
"一道屏障.奶奶宠爱的举动和言语有时无济于事,只有""阿姨""才真象母鸡爱小鸡似的本能地庇护着他.菠尔出了家门,她在回味小学教师所说的话,这是指她和以前那个神甫的一段往事.当年,就在这条路上,她和那个孩子般天真的高个儿,那个清瘦的年轻神甫并肩步行.她想从他那里寻求帮助,这在她是无可非议的;他象一个海上遇难者一样接待了她,仿佛在自己的荒岛上,又到来了一个同样命聋的同伴.一次,在神甫住宅的花园里,神甫由于倦极了,...",0,gender,
争吵的两人应该是夫妻关系，因家庭琐事而吵闹，两人身边还站着一名三四岁的男孩。,1,gender,
"周围的同事看到她的着装往往会酸溜溜地说道：“楠总,您的腿又长又好看,真是天生丽质啊！”",0,gender,
小时候，帮奶奶穿针，再小的针眼，再暗的光线，都能“一剑封喉”，准确利索地将线穿过针眼。,0,gender,
崔莺莺这么一个追求自由的女性，她难到要这么一个猥琐的男人吗？这个猥琐是和他的身份有关，和他的经济地位有关，和他的门不当户不对的这么一个身份有关。这身份使他猥琐，而猥琐以后。他一旦猥琐，我们期盼中的美满的婚姻就已经无法建立，该怎么办？他只能改变自己，用什么方法改变。中国男人当时惟一的飞黄腾达的道路就是科举，但是这是千军万马走独木桥，他能走通吗？一个巨大的未知，放在这个作品里边。只有这...,0,gender,
我结交我喜欢的男朋友，穿我喜欢的衣服鞋子，看我迷恋的电视剧，时而享受几个懒觉。,1,gender,
由于平时吸烟，最近又感觉肺部不适，他有点担心，就自费把胸片检查换成了低剂量螺旋。,1,gender,
关键是父亲是真的偷马，少年们不过是偷着骑一下。,1,gender,
“别人在他店里，偷他一个鸡蛋他都看得清清楚楚，偷他老婆他却看不见。”金七两说：“你知不知道这个镇上有一句很流行的俏皮话？”,0,gender,
我只看到她脖子上的筋肌一棱棱圆润柔软……还有光洁的下巴。“你想叫我相信那天晚上你象小子一样和个姑娘穿过半个城市而无所无为？”“我也觉得有点傻，可当时就是那么傻。”,0,gender,
可挽回。只是事到如今，公主又如何能保持高节操守？事出无奈，还是屈等吧！人之一生，恨事甚多，情势所迫，不乏踊身投渊者。公主以我心为深渊，何不投身其中呢？”公主紧裹一件单衣，心中无主，只管悲悲戚戚。其畏缩怯弱之状，惹人生怜。夕雾暗道：“无奈之极！怎么这般厌我呢？情至于此，此女之心竟毫不松动，实乃铁石心肠啊！想来姻缘前世命定，有姻无缘强扭亦不甜，始终只有嫌隙罢了。”一念及此，也深悔此事做得太过出格。想那云居雁...,0,gender,
“你朴实、清纯的身体里，藏着一颗善良的心，而这善良——是那么地自然！”,0,gender,
流言总是鄙陋的。它有着粗俗的内心，它难免是自甘下贱的。它是阴沟里的水，被人使用过，污染过的。它是理不直气不壮，只能背地里窃窃喳喳的那种。它是没有责任感，不承担后果的，所以它便有些随心所欲，如水漫流。它均是经不起推敲，也没人有心去推敲的。它有些像言语的垃...,1,gender,
回家看到姐姐已经领取结婚证，自然是无话可说。,1,gender,
就是为了方便看守女犯罪嫌疑人。,1,gender,
"采访快结束时,她说,快到新年了,盼望大家平安,国泰民安。",1,gender,
"作品鉴赏23万字的""中篇"",虽然不属于鸿篇巨制,却俨然是一曲深沉壮美、令人悲叹省悟的浩歌.作品通过一对普通的白俄罗斯偏僻小村庄的农民夫妇在德寇占领后十几天里的悲剧遭遇,揭示他们纯真善良的性格内涵,并借助联想和象征手法,把他们的人生轨迹升华为对人类命运的思考.作家通过对两个主人公悲惨命运的铺叙和他们在遭到德寇和伪警察种种非人道的蹂躏时那痛苦的内心独白、回忆、感受和体验,塑造了两个性...",1,gender,
